employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled
16149,43,Female,Single,52381.56,Full-time,Northeast,No,8.6,0
16150,28,Male,Single,54654.09,Contract,South,No,4.7,0
16151,30,Male,Married,59441.13,Full-time,Midwest,No,2.5,0
16152,22,Female,Married,57049.24,Full-time,West,Yes,0.7,0
16153,50,Male,Widowed,70526.78,Full-time,South,No,2.0,1
16154,29,Female,Married,48843.8,Full-time,Northeast,Yes,6.2,0
16155,25,Other,Married,87818.05,Full-time,Midwest,Yes,1.1,1
16156,56,Male,Married,91157.42,Full-time,Northeast,Yes,5.0,1
16157,24,Male,Single,81641.64,Full-time,Northeast,No,1.1,0
16158,61,Male,Married,72501.26,Full-time,South,No,2.5,1
16159,28,Female,Married,63152.56,Full-time,West,No,0.4,0
16160,48,Female,Widowed,67833.63,Full-time,Midwest,Yes,2.4,1
16161,22,Female,Single,53655.63,Part-time,South,No,3.8,0
16162,48,Female,Widowed,67361.47,Contract,West,Yes,3.3,1
16163,37,Male,Married,70030.19,Full-time,South,No,2.1,1
16164,59,Female,Single,52619.78,Full-time,West,Yes,1.8,1
16165,28,Female,Single,89321.13,Full-time,Northeast,Yes,1.3,1
16166,44,Female,Single,63736.6,Full-time,Midwest,Yes,5.8,1
16167,62,Male,Married,49569.14,Part-time,Midwest,Yes,6.1,0
16168,32,Female,Single,61920.37,Full-time,Midwest,No,2.6,1
16169,63,Female,Married,55962.25,Full-time,South,Yes,1.9,1
16170,54,Female,Widowed,52395.66,Full-time,South,No,4.1,0
16171,57,Female,Married,88569.87,Full-time,West,Yes,3.3,1
16172,58,Female,Married,65149.32,Full-time,South,No,4.4,1
16173,62,Female,Single,80446.75,Part-time,Northeast,No,1.5,0
16174,38,Female,Married,71171.79,Contract,West,Yes,6.2,1
16175,56,Female,Single,72149.4,Full-time,South,Yes,1.5,1
16176,26,Male,Divorced,64794.58,Full-time,Midwest,No,2.2,0
16177,53,Male,Single,58520.06,Full-time,Northeast,Yes,0.6,1
16178,24,Male,Married,84499.5,Full-time,Midwest,Yes,7.7,1
16179,56,Female,Married,74813.7,Full-time,West,Yes,4.1,1
16180,35,Female,Married,62287.11,Part-time,West,Yes,1.1,1
16181,52,Other,Married,79915.8,Full-time,South,Yes,7.6,1
16182,52,Male,Single,87651.94,Full-time,West,Yes,4.9,1
16183,38,Male,Single,70490.72,Full-time,West,No,2.3,1
16184,45,Male,Married,88271.18,Full-time,Midwest,No,18.4,1
16185,44,Male,Married,57842.27,Full-time,West,No,1.6,0
16186,39,Female,Married,51505.53,Full-time,Northeast,Yes,0.4,1
16187,35,Male,Single,59855.41,Part-time,South,Yes,5.3,0
16188,36,Female,Married,65618.69,Full-time,West,Yes,5.7,1
16189,36,Female,Widowed,88330.63,Full-time,Northeast,No,0.2,1
16190,27,Male,Married,59286.04,Full-time,South,No,6.8,0
16191,48,Female,Divorced,70763.56,Full-time,Northeast,Yes,6.0,1
16192,36,Male,Married,81514.54,Full-time,Northeast,Yes,10.6,1
16193,57,Male,Single,72011.67,Full-time,West,Yes,0.5,1
16194,29,Female,Single,57596.53,Full-time,Midwest,Yes,3.7,0
16195,36,Female,Married,45820.82,Full-time,South,Yes,1.0,1
16196,24,Male,Married,83282.98,Full-time,West,Yes,2.0,1
16197,34,Male,Married,49212.64,Part-time,West,Yes,1.2,0
16198,62,Male,Married,59320.06,Contract,South,Yes,2.4,0
16199,55,Male,Widowed,65509.13,Full-time,South,No,0.5,1
16200,45,Other,Married,83951.5,Contract,West,Yes,1.4,1
16201,61,Female,Married,79965.61,Part-time,Northeast,Yes,0.3,1
16202,53,Male,Single,67225.15,Full-time,Midwest,Yes,2.7,1
16203,53,Female,Married,83191.69,Full-time,Midwest,Yes,1.4,1
16204,51,Male,Divorced,86490.43,Full-time,South,No,3.6,1
16205,34,Male,Single,57849.89,Full-time,South,Yes,2.4,1
16206,22,Female,Widowed,59102.01,Full-time,Northeast,Yes,1.1,0
16207,55,Female,Widowed,76237.92,Full-time,Northeast,Yes,0.4,1
16208,36,Female,Married,90454.96,Full-time,West,Yes,5.6,1
16209,35,Female,Single,54577.45,Full-time,Northeast,No,4.0,0
16210,50,Female,Single,37368.17,Full-time,Midwest,Yes,0.1,1
16211,55,Male,Single,74743.96,Part-time,Northeast,Yes,18.2,1
16212,39,Female,Single,85465.03,Contract,Northeast,Yes,4.1,1
16213,28,Other,Married,66942.21,Part-time,Northeast,Yes,0.9,0
16214,50,Male,Single,104510.38,Full-time,South,Yes,7.3,1
16215,52,Female,Married,52442.71,Full-time,Northeast,Yes,8.6,1
16216,46,Female,Single,53867.15,Full-time,South,No,3.4,0
16217,59,Male,Single,53663.48,Contract,Midwest,Yes,8.7,0
16218,35,Female,Married,66306.48,Part-time,Midwest,No,0.1,0
16219,29,Male,Widowed,66650.17,Full-time,South,Yes,11.6,1
16220,48,Female,Married,53453.32,Full-time,South,Yes,0.2,1
16221,23,Male,Married,81850.01,Part-time,Northeast,No,4.1,0
16222,38,Female,Married,69017.09,Part-time,Northeast,No,1.7,0
16223,58,Male,Married,49477.73,Contract,Midwest,Yes,0.2,0
16224,35,Male,Divorced,74205.98,Full-time,Midwest,Yes,10.6,1
16225,46,Male,Single,58694.61,Full-time,Midwest,Yes,0.6,1
16226,51,Female,Divorced,66523.65,Full-time,Midwest,Yes,7.7,1
16227,50,Female,Single,78309.74,Contract,West,No,1.6,0
16228,41,Female,Divorced,79986.63,Full-time,Northeast,Yes,5.4,1
16229,42,Female,Single,78748.48,Full-time,Northeast,No,1.2,1
16230,43,Male,Divorced,65745.46,Full-time,West,Yes,3.5,1
16231,56,Male,Widowed,50378.01,Part-time,Midwest,Yes,6.4,0
16232,58,Female,Single,60220.8,Full-time,Northeast,Yes,3.3,1
16233,37,Male,Widowed,65347.91,Full-time,Northeast,No,1.5,1
16234,64,Other,Single,88192.74,Part-time,South,Yes,1.1,1
16235,38,Female,Single,57108.91,Full-time,West,No,0.8,0
16236,37,Male,Married,68026.34,Full-time,South,Yes,7.3,1
16237,23,Male,Widowed,46505.56,Part-time,West,Yes,3.8,0
16238,25,Female,Married,70107.99,Full-time,West,Yes,2.8,1
16239,42,Male,Married,64318.61,Contract,West,No,1.1,0
16240,60,Male,Married,63061.61,Contract,Midwest,Yes,2.3,1
16241,55,Male,Widowed,77699.43,Full-time,West,Yes,3.9,1
16242,51,Female,Married,54713.84,Contract,Midwest,Yes,0.3,0
16243,27,Female,Single,86013.19,Full-time,West,Yes,1.8,1
16244,38,Male,Single,53605.82,Full-time,Midwest,Yes,1.1,1
16245,60,Male,Single,85490.8,Full-time,Midwest,No,4.2,1
16246,46,Male,Married,41057.56,Full-time,Midwest,No,3.7,0
16247,26,Female,Single,69587.66,Part-time,Northeast,Yes,1.4,0
16248,26,Male,Single,74154.45,Part-time,South,No,0.2,0
16249,41,Male,Divorced,59603.76,Full-time,South,No,0.8,0
16250,37,Female,Single,69166.74,Full-time,South,Yes,0.7,1
16251,62,Female,Married,59546.08,Full-time,Northeast,Yes,3.4,1
16252,58,Other,Single,71716.39,Part-time,Northeast,No,0.7,0
16253,61,Female,Single,68755.43,Full-time,Northeast,Yes,2.6,1
16254,30,Male,Single,98253.97,Full-time,West,Yes,3.8,1
16255,26,Male,Married,44321.28,Part-time,West,No,8.5,0
16256,63,Male,Divorced,68013.9,Contract,West,Yes,1.1,1
16257,23,Male,Single,58687.91,Full-time,West,Yes,0.8,0
16258,30,Female,Single,66868.43,Part-time,West,No,0.8,0
16259,64,Female,Married,62962.18,Full-time,South,Yes,1.8,1
16260,57,Female,Married,59772.24,Full-time,South,No,4.2,0
16261,43,Male,Married,57154.16,Part-time,South,Yes,4.5,0
16262,43,Female,Widowed,75715.67,Part-time,South,Yes,0.9,1
16263,43,Female,Married,59403.02,Full-time,South,Yes,0.6,1
16264,55,Male,Married,64674.13,Full-time,Northeast,No,2.4,1
16265,50,Female,Married,67786.27,Part-time,Northeast,No,0.6,0
16266,59,Male,Married,54132.17,Full-time,West,No,6.7,0
16267,54,Male,Single,74139.17,Full-time,South,Yes,0.4,1
16268,39,Female,Single,50620.37,Full-time,West,Yes,5.6,1
16269,28,Female,Single,72400.09,Full-time,Northeast,Yes,0.2,1
16270,22,Male,Single,71028.3,Full-time,West,Yes,6.6,1
16271,54,Male,Single,63004.71,Full-time,South,Yes,3.9,1
16272,22,Other,Single,48577.18,Full-time,South,Yes,1.6,0
16273,45,Female,Divorced,65101.08,Full-time,South,Yes,2.1,1
16274,25,Female,Divorced,49514.74,Full-time,Northeast,Yes,4.5,0
16275,25,Male,Married,63320.12,Part-time,West,Yes,0.8,0
16276,39,Male,Married,76833.46,Full-time,Midwest,Yes,8.8,1
16277,48,Male,Single,64768.29,Full-time,Midwest,Yes,2.6,1
16278,64,Male,Divorced,83810.53,Contract,Midwest,Yes,5.7,1
16279,53,Male,Married,69426.25,Part-time,Midwest,Yes,2.8,1
16280,54,Male,Single,76599.59,Full-time,Midwest,Yes,2.4,1
16281,49,Female,Single,75750.67,Full-time,Northeast,Yes,2.5,1
16282,63,Male,Single,86106.71,Full-time,South,Yes,1.8,1
16283,62,Female,Single,45423.29,Contract,Midwest,Yes,5.3,0
16284,57,Male,Single,57155.13,Full-time,Midwest,No,7.5,0
16285,27,Male,Single,65418.47,Full-time,Midwest,Yes,7.7,1
16286,37,Male,Single,77010.22,Full-time,West,No,0.5,1
16287,55,Female,Single,67525.51,Contract,South,Yes,5.7,1
16288,44,Male,Widowed,64903.79,Full-time,Midwest,Yes,0.9,1
16289,63,Other,Single,80455.73,Full-time,Northeast,Yes,0.0,1
16290,45,Female,Single,59934.15,Part-time,South,Yes,1.3,0
16291,34,Female,Married,59236.32,Full-time,South,Yes,1.4,1
16292,39,Male,Divorced,72812.2,Full-time,South,No,6.6,1
16293,34,Female,Single,100910.3,Full-time,West,No,5.4,1
16294,58,Female,Divorced,64704.36,Full-time,South,Yes,0.4,1
16295,64,Male,Single,55307.8,Full-time,Midwest,Yes,1.6,1
16296,60,Female,Single,56496.04,Full-time,Midwest,Yes,1.2,1
16297,63,Female,Single,59511.34,Part-time,West,Yes,3.6,0
16298,38,Female,Married,84890.69,Contract,Northeast,No,3.1,0
16299,36,Female,Single,59509.24,Full-time,West,No,4.5,0
16300,39,Female,Married,69568.72,Full-time,West,Yes,9.7,1
16301,44,Female,Single,63620.67,Part-time,Midwest,No,2.2,0
16302,51,Male,Married,45302.82,Part-time,South,No,4.3,0
16303,55,Female,Single,60084.37,Full-time,West,No,10.0,1
16304,25,Female,Married,27883.08,Full-time,Northeast,Yes,3.1,0
16305,24,Female,Married,67626.51,Contract,Midwest,Yes,1.5,0
16306,28,Other,Married,72343.18,Full-time,South,Yes,2.1,1
16307,39,Male,Single,52315.99,Full-time,Northeast,No,5.6,0
16308,63,Male,Married,56868.58,Part-time,West,No,5.1,0
16309,28,Male,Married,44892.21,Full-time,Northeast,No,5.5,0
16310,61,Male,Single,31755.02,Full-time,West,Yes,5.4,1
16311,27,Male,Widowed,42407.35,Full-time,West,No,10.1,0
16312,43,Female,Married,74780.06,Part-time,West,Yes,5.8,1
16313,22,Male,Married,60285.93,Part-time,West,Yes,7.7,0
16314,25,Female,Single,68140.55,Full-time,West,No,3.4,0
16315,64,Female,Married,95614.21,Full-time,Midwest,Yes,4.1,1
16316,50,Male,Single,79981.84,Full-time,West,No,13.7,1
16317,42,Male,Married,73085.54,Part-time,South,Yes,8.2,1
16318,47,Female,Married,57729.01,Full-time,West,Yes,6.0,1
16319,35,Female,Married,88390.88,Full-time,Midwest,Yes,4.6,1
16320,30,Female,Single,83528.81,Full-time,Northeast,No,1.8,0
16321,33,Female,Married,78396.94,Full-time,South,Yes,3.2,1
16322,63,Other,Single,64926.19,Part-time,Northeast,Yes,0.2,1
16323,27,Female,Married,51131.98,Full-time,Northeast,No,2.2,0
16324,41,Female,Married,87759.74,Part-time,South,Yes,0.5,1
16325,45,Female,Married,78057.73,Full-time,Midwest,Yes,5.2,1
16326,48,Female,Single,61946.45,Full-time,West,No,8.9,1
16327,59,Male,Single,60848.41,Contract,West,Yes,0.8,1
16328,29,Other,Single,46676.37,Full-time,West,No,1.1,0
16329,22,Male,Married,76405.38,Full-time,Northeast,Yes,7.8,1
16330,45,Female,Single,67557.25,Part-time,South,Yes,3.5,1
16331,28,Male,Married,70966.36,Full-time,West,Yes,3.5,1
16332,40,Male,Married,78954.48,Full-time,West,Yes,3.3,1
16333,43,Male,Single,75829.19,Full-time,Midwest,No,1.0,1
16334,56,Male,Single,51875.28,Part-time,Midwest,Yes,1.1,0
16335,51,Male,Single,65335.67,Full-time,Northeast,Yes,12.0,1
16336,50,Female,Single,71192.0,Full-time,South,Yes,5.1,1
16337,43,Male,Married,72323.72,Part-time,Midwest,Yes,0.4,1
16338,32,Male,Married,41145.9,Full-time,South,Yes,1.0,1
16339,41,Male,Married,49909.52,Full-time,Midwest,No,3.9,0
16340,50,Female,Single,74860.16,Full-time,South,Yes,1.3,1
16341,62,Male,Divorced,74631.37,Contract,South,Yes,1.2,1
16342,63,Male,Single,89145.31,Contract,South,No,0.9,0
16343,55,Female,Single,41749.21,Full-time,Northeast,No,0.8,0
16344,22,Female,Married,78464.23,Full-time,Midwest,Yes,3.8,1
16345,52,Male,Married,70645.0,Full-time,Midwest,Yes,9.5,1
16346,51,Male,Single,49236.37,Full-time,West,No,1.8,0
16347,39,Male,Married,38487.62,Full-time,West,No,0.5,0
16348,38,Other,Divorced,79113.66,Full-time,Northeast,Yes,0.5,1
16349,59,Male,Married,50247.04,Contract,Midwest,Yes,10.9,0
16350,35,Female,Single,45287.64,Full-time,West,No,3.0,0
16351,44,Male,Married,71802.97,Part-time,Midwest,Yes,2.5,1
16352,46,Female,Married,64855.05,Full-time,West,No,8.9,1
16353,36,Male,Married,73619.48,Full-time,Northeast,Yes,2.8,1
16354,43,Male,Married,71458.73,Full-time,West,No,2.6,1
16355,24,Male,Widowed,115182.12,Part-time,Northeast,No,10.5,0
16356,40,Male,Married,75852.53,Part-time,Northeast,Yes,2.6,1
16357,55,Male,Single,74893.62,Full-time,South,Yes,2.0,1
16358,56,Female,Married,51766.09,Full-time,Northeast,Yes,3.5,1
16359,22,Other,Single,88435.38,Part-time,South,No,15.1,0
16360,42,Male,Single,57420.16,Part-time,Midwest,No,13.3,0
16361,50,Female,Married,51344.11,Part-time,Northeast,Yes,6.0,0
16362,27,Other,Single,61827.63,Full-time,Northeast,Yes,2.8,1
16363,58,Female,Married,71601.6,Part-time,Northeast,Yes,8.5,1
16364,22,Male,Married,58072.6,Full-time,West,Yes,2.2,0
16365,22,Female,Married,51853.53,Full-time,Northeast,Yes,4.1,0
16366,48,Male,Divorced,51533.41,Full-time,Midwest,Yes,0.8,1
16367,42,Female,Single,68085.72,Full-time,South,Yes,4.3,1
16368,37,Male,Married,73404.89,Full-time,Midwest,No,1.3,1
16369,61,Male,Married,74635.45,Full-time,South,Yes,5.9,1
16370,47,Male,Single,41665.51,Full-time,Midwest,Yes,2.1,1
16371,37,Male,Single,52541.31,Part-time,West,No,2.0,0
16372,49,Female,Single,78968.18,Contract,Midwest,Yes,5.5,1
16373,22,Male,Married,58636.81,Full-time,Midwest,Yes,2.2,0
16374,57,Female,Married,68039.68,Full-time,Northeast,Yes,5.0,1
16375,31,Male,Single,104394.65,Full-time,West,Yes,7.7,1
16376,64,Male,Married,31180.94,Full-time,West,Yes,0.6,1
16377,38,Female,Single,63061.32,Full-time,Northeast,Yes,2.6,1
16378,44,Other,Married,75618.87,Full-time,South,Yes,11.6,1
16379,28,Male,Widowed,50273.87,Full-time,Midwest,Yes,6.7,0
16380,28,Male,Single,62976.95,Part-time,Northeast,No,14.5,0
16381,36,Female,Divorced,46996.26,Contract,West,Yes,7.9,0
16382,55,Male,Married,73666.9,Part-time,Midwest,Yes,1.5,1
16383,25,Female,Widowed,54933.69,Full-time,Midwest,Yes,0.8,0
16384,35,Female,Single,58539.49,Part-time,South,No,0.9,0
16385,35,Male,Single,78450.96,Full-time,South,No,1.0,1
16386,37,Male,Single,73341.58,Full-time,Midwest,Yes,0.3,1
16387,28,Male,Married,79600.62,Contract,Midwest,No,9.5,0
16388,53,Male,Married,91362.57,Part-time,Midwest,No,2.8,0
16389,40,Female,Single,66105.2,Full-time,South,Yes,0.4,1
16390,23,Female,Married,96750.18,Full-time,South,Yes,5.8,1
16391,31,Female,Single,67905.06,Part-time,Northeast,Yes,1.6,1
16392,38,Female,Single,84764.56,Part-time,South,No,0.3,0
16393,58,Male,Married,64567.99,Full-time,West,No,0.8,1
16394,33,Female,Single,77605.25,Full-time,West,No,4.3,1
16395,27,Male,Single,58596.37,Full-time,Midwest,Yes,6.3,0
16396,43,Female,Single,85091.51,Full-time,Midwest,Yes,1.2,1
16397,53,Male,Divorced,82265.34,Full-time,South,No,3.4,1
16398,62,Female,Married,61795.4,Full-time,West,No,0.0,1
16399,41,Female,Married,67343.42,Contract,Northeast,Yes,1.3,1
16400,22,Male,Married,50837.2,Part-time,South,No,0.8,0
16401,27,Male,Married,78950.73,Full-time,South,Yes,0.3,1
16402,40,Female,Single,77609.02,Full-time,West,Yes,2.6,1
16403,39,Male,Married,46510.58,Full-time,Midwest,No,4.0,0
16404,27,Female,Married,97572.35,Full-time,Midwest,Yes,0.2,1
16405,54,Female,Married,70963.42,Full-time,West,Yes,0.6,1
16406,44,Female,Married,61515.72,Full-time,West,Yes,10.8,1
16407,44,Male,Married,82980.6,Contract,Northeast,Yes,1.0,1
16408,47,Female,Single,57169.39,Contract,West,Yes,5.7,0
16409,34,Male,Divorced,84604.46,Part-time,Midwest,Yes,5.5,1
16410,28,Male,Single,47356.15,Full-time,West,Yes,1.6,0
16411,36,Female,Divorced,61671.12,Part-time,West,Yes,0.9,1
16412,48,Female,Single,63688.67,Full-time,Northeast,Yes,1.1,1
16413,47,Male,Single,56839.33,Full-time,South,No,3.3,0
16414,54,Male,Married,53949.02,Full-time,Northeast,Yes,1.9,1
16415,36,Female,Single,57697.24,Contract,West,Yes,2.7,0
16416,57,Female,Married,57015.04,Full-time,South,No,6.7,0
16417,48,Female,Married,57963.84,Full-time,West,Yes,2.8,1
16418,26,Male,Married,86513.04,Full-time,South,No,21.4,0
16419,23,Female,Single,71500.41,Full-time,West,Yes,4.4,1
16420,54,Female,Single,63679.03,Full-time,Midwest,No,0.9,1
16421,37,Female,Single,76474.96,Full-time,South,Yes,2.8,1
16422,44,Female,Married,63569.9,Contract,South,No,6.7,0
16423,59,Male,Married,53088.47,Part-time,Northeast,Yes,1.0,0
16424,37,Other,Married,40914.5,Contract,Midwest,No,5.2,0
16425,35,Male,Widowed,79832.37,Full-time,Midwest,No,0.1,1
16426,50,Male,Married,31614.52,Full-time,Midwest,No,11.4,0
16427,47,Female,Divorced,42370.51,Full-time,West,Yes,4.4,1
16428,56,Female,Single,72569.12,Contract,West,Yes,0.7,1
16429,36,Female,Single,64741.0,Full-time,South,Yes,8.3,1
16430,24,Female,Single,86887.65,Full-time,West,Yes,0.3,1
16431,44,Male,Single,55337.63,Full-time,West,No,2.1,0
16432,50,Female,Married,76541.38,Full-time,South,Yes,5.3,1
16433,55,Male,Married,62353.35,Full-time,Northeast,No,11.1,1
16434,54,Female,Married,73238.25,Part-time,West,Yes,1.7,1
16435,62,Male,Married,67549.13,Full-time,Midwest,Yes,7.1,1
16436,62,Female,Widowed,72560.41,Full-time,Midwest,Yes,0.9,1
16437,44,Male,Divorced,68224.59,Full-time,West,Yes,0.1,1
16438,28,Female,Single,69402.49,Full-time,West,Yes,0.1,1
16439,24,Female,Single,48671.76,Full-time,South,Yes,4.3,0
16440,53,Male,Single,66134.95,Contract,West,Yes,0.7,1
16441,52,Female,Single,74039.76,Full-time,Northeast,No,0.2,1
16442,39,Female,Married,64225.21,Full-time,South,Yes,15.0,1
16443,64,Female,Married,63474.24,Full-time,Midwest,No,1.1,1
16444,28,Female,Single,36755.81,Full-time,South,No,2.5,0
16445,62,Male,Married,88011.37,Part-time,West,Yes,3.8,1
16446,22,Male,Married,44485.43,Contract,West,No,0.6,0
16447,35,Male,Single,55727.72,Part-time,Northeast,No,1.8,0
16448,53,Male,Single,53174.84,Full-time,Northeast,Yes,4.2,1
16449,27,Male,Divorced,69451.28,Full-time,South,Yes,4.1,1
16450,60,Female,Married,70129.42,Contract,Midwest,No,7.4,0
16451,31,Male,Single,74890.11,Full-time,South,Yes,2.3,1
16452,28,Male,Single,75557.08,Part-time,South,No,8.8,0
16453,47,Male,Single,90851.96,Contract,Northeast,Yes,4.6,1
16454,55,Female,Single,60418.69,Full-time,South,Yes,3.3,1
16455,51,Female,Married,52531.18,Full-time,Northeast,Yes,0.5,1
16456,57,Male,Single,61477.7,Full-time,Northeast,Yes,3.4,1
16457,42,Female,Single,48421.49,Full-time,South,No,3.6,0
16458,38,Male,Single,59821.28,Full-time,Northeast,Yes,5.7,1
16459,54,Other,Married,41734.04,Full-time,West,Yes,5.1,1
16460,31,Female,Single,52464.18,Full-time,West,Yes,3.0,1
16461,63,Male,Single,39687.96,Full-time,South,Yes,3.6,1
16462,33,Female,Married,83127.73,Full-time,Midwest,No,5.9,1
16463,37,Female,Married,66666.4,Part-time,Midwest,Yes,1.7,1
16464,62,Male,Single,93204.76,Part-time,West,No,0.6,0
16465,53,Female,Single,81658.43,Full-time,Northeast,Yes,8.3,1
16466,36,Male,Married,83138.04,Part-time,Midwest,Yes,13.4,1
16467,48,Male,Widowed,62904.8,Full-time,Midwest,No,2.2,1
16468,49,Male,Single,72350.47,Full-time,South,Yes,18.5,1
16469,38,Male,Single,51553.85,Part-time,South,Yes,1.6,0
16470,23,Male,Single,57014.47,Full-time,Midwest,Yes,0.3,0
16471,57,Female,Married,65210.15,Full-time,Midwest,Yes,3.4,1
16472,28,Male,Married,38912.6,Full-time,West,Yes,8.1,0
16473,34,Male,Married,57402.57,Part-time,South,Yes,3.8,0
16474,36,Female,Married,76894.26,Full-time,South,No,0.0,1
16475,46,Female,Divorced,57647.21,Part-time,Midwest,No,0.0,0
16476,44,Other,Divorced,53956.27,Full-time,West,Yes,5.2,1
16477,43,Female,Married,59233.22,Part-time,Northeast,Yes,7.5,0
16478,47,Other,Married,76220.61,Full-time,South,No,1.2,1
16479,54,Female,Single,70414.61,Full-time,South,Yes,2.5,1
16480,32,Other,Married,61620.69,Full-time,Midwest,Yes,13.0,1
16481,31,Female,Married,65264.45,Full-time,Midwest,Yes,2.5,1
16482,46,Male,Married,77855.43,Full-time,Northeast,Yes,0.6,1
16483,58,Male,Single,84610.83,Full-time,South,Yes,9.7,1
16484,64,Female,Married,57878.36,Full-time,West,No,2.7,0
16485,59,Male,Married,63763.3,Part-time,West,Yes,1.7,1
16486,62,Male,Married,83672.56,Part-time,Midwest,No,0.4,0
16487,45,Female,Single,72843.11,Part-time,West,Yes,2.5,1
16488,61,Female,Married,43956.27,Part-time,West,No,5.9,0
16489,54,Male,Single,51602.38,Full-time,Midwest,Yes,5.1,1
16490,38,Female,Divorced,52068.45,Full-time,Northeast,No,2.7,0
16491,45,Female,Married,58764.74,Contract,Northeast,No,5.1,0
16492,58,Other,Single,70547.52,Part-time,South,Yes,1.7,1
16493,23,Female,Single,93278.36,Full-time,Midwest,Yes,5.3,1
16494,53,Female,Married,63755.41,Full-time,Midwest,Yes,0.4,1
16495,45,Female,Single,74892.75,Full-time,South,No,0.9,1
16496,30,Male,Widowed,82007.2,Full-time,West,No,8.4,0
16497,25,Female,Married,87302.26,Full-time,Northeast,Yes,1.4,1
16498,38,Female,Single,82022.36,Part-time,South,Yes,0.9,1
16499,38,Female,Married,53795.81,Full-time,South,Yes,0.4,1
16500,51,Female,Single,43239.64,Full-time,South,Yes,2.0,1
16501,61,Male,Married,55570.66,Full-time,Northeast,Yes,0.3,1
16502,32,Female,Single,67527.27,Part-time,West,Yes,2.7,1
16503,42,Male,Widowed,53854.54,Full-time,Northeast,Yes,10.1,1
16504,42,Male,Married,40623.35,Full-time,Midwest,No,6.2,0
16505,39,Male,Married,46769.53,Full-time,Midwest,Yes,0.2,1
16506,50,Male,Single,110098.7,Full-time,South,Yes,1.4,1
16507,45,Female,Single,61710.56,Full-time,Midwest,Yes,0.8,1
16508,31,Male,Married,92002.0,Part-time,Northeast,No,0.3,0
16509,38,Male,Married,61479.01,Full-time,Midwest,No,0.5,1
16510,39,Female,Single,76889.34,Full-time,Midwest,Yes,9.6,1
16511,63,Male,Single,62852.19,Full-time,West,No,1.5,1
16512,41,Male,Single,65109.69,Full-time,Northeast,No,2.0,1
16513,58,Male,Married,76676.0,Part-time,Midwest,No,2.7,0
16514,39,Male,Single,58963.39,Full-time,Northeast,No,5.5,0
16515,38,Male,Single,47087.74,Full-time,Midwest,Yes,6.4,1
16516,30,Male,Single,52921.97,Part-time,West,Yes,13.3,0
16517,35,Female,Married,52841.01,Part-time,Midwest,No,0.9,0
16518,50,Male,Single,66256.59,Part-time,South,No,1.4,0
16519,52,Male,Widowed,36559.91,Full-time,West,Yes,1.5,1
16520,25,Female,Single,69578.18,Part-time,Midwest,Yes,2.4,0
16521,39,Male,Divorced,83994.47,Full-time,South,Yes,6.6,1
16522,41,Female,Married,57379.32,Full-time,Midwest,Yes,1.1,1
16523,64,Female,Single,55180.52,Part-time,South,Yes,6.1,0
16524,30,Male,Single,94509.88,Full-time,West,Yes,0.9,1
16525,34,Female,Married,87079.68,Full-time,Midwest,No,5.0,1
16526,36,Male,Married,71413.64,Part-time,Northeast,No,6.4,0
16527,48,Male,Married,53787.16,Full-time,Midwest,No,7.7,0
16528,36,Female,Single,73757.94,Full-time,Northeast,Yes,2.9,1
16529,49,Female,Divorced,49872.29,Full-time,West,No,1.6,0
16530,58,Female,Widowed,45155.68,Full-time,Northeast,Yes,5.9,1
16531,40,Female,Married,71782.68,Full-time,South,Yes,1.5,1
16532,47,Male,Married,57825.9,Contract,Northeast,No,0.6,0
16533,47,Female,Married,34651.02,Contract,West,Yes,7.2,0
16534,46,Female,Single,73801.45,Full-time,West,Yes,2.1,1
16535,47,Other,Single,86902.6,Full-time,Northeast,No,3.4,1
16536,47,Female,Married,74894.44,Full-time,South,No,10.0,1
16537,49,Female,Married,57517.92,Full-time,West,No,0.6,0
16538,39,Male,Single,32894.53,Full-time,Midwest,Yes,3.3,1
16539,53,Female,Married,67195.28,Full-time,West,Yes,3.3,1
16540,24,Male,Divorced,55146.56,Part-time,Midwest,Yes,7.9,0
16541,23,Male,Single,51481.21,Part-time,Northeast,Yes,1.7,0
16542,54,Female,Single,35798.6,Full-time,South,No,2.1,0
16543,63,Male,Married,93155.03,Full-time,Midwest,No,2.9,1
16544,40,Other,Single,48542.07,Full-time,South,No,0.7,0
16545,38,Male,Single,37676.11,Full-time,South,Yes,2.5,1
16546,54,Female,Single,90419.63,Part-time,Northeast,No,2.3,0
16547,33,Male,Single,65465.94,Full-time,West,No,0.9,1
16548,24,Male,Divorced,63139.36,Full-time,West,Yes,7.2,1
16549,64,Male,Married,69640.97,Full-time,West,Yes,2.3,1
16550,47,Female,Married,71535.33,Contract,South,No,1.5,0
16551,56,Male,Married,68198.42,Full-time,West,Yes,0.6,1
16552,29,Female,Widowed,42398.66,Full-time,West,No,0.4,0
16553,57,Male,Single,41236.0,Part-time,Northeast,Yes,12.9,0
16554,28,Male,Single,54065.39,Full-time,West,Yes,21.3,0
16555,57,Male,Widowed,57348.45,Contract,South,No,9.1,0
16556,37,Male,Widowed,59599.55,Full-time,Northeast,No,2.5,0
16557,45,Female,Single,68428.45,Full-time,West,No,6.6,1
16558,22,Female,Single,60806.48,Part-time,Midwest,No,7.2,0
16559,46,Male,Married,54789.56,Full-time,West,No,1.4,0
